Day;Configuracion;NOperations;SOperations;TotalOperations;ConfigNorm
2019-09-26 08:56:07;NORTE;1;0;1;1
2019-09-26 08:59:12;NORTE;1;0;1;1
2019-09-26 08:59:34;NORTE;1;0;1;1
2019-09-26 09:01:15;NORTE;1;0;1;1
2019-09-26 09:03:21;NORTE;1;0;1;1
2019-09-26 09:04:11;NORTE;1;0;1;1
2019-09-26 09:05:01;NORTE;1;0;1;1
2019-09-26 09:05:03;NORTE;1;0;1;1
2019-09-26 09:06:14;NORTE;1;0;1;1
2019-09-26 09:06:33;NORTE;1;0;1;1
2019-09-26 09:06:48;NORTE;1;0;1;1
2019-09-26 09:08:24;NORTE;1;0;1;1
2019-09-26 09:09:00;NORTE;1;0;1;1
2019-09-26 09:10:19;NORTE;1;0;1;1
2019-09-26 09:10:35;NORTE;1;0;1;1
2019-09-26 09:12:51;NORTE;1;0;1;1
2019-09-26 09:13:03;NORTE;1;0;1;1
2019-09-26 09:13:18;NORTE;1;0;1;1
2019-09-26 09:14:35;NORTE;1;0;1;1
2019-09-26 09:15:45;NORTE;1;0;1;1
2019-09-26 09:17:08;NORTE;1;0;1;1
2019-09-26 09:18:22;NORTE;1;0;1;1
2019-09-26 09:18:25;NORTE;1;0;1;1
2019-09-26 09:20:00;NORTE;1;0;1;1
2019-09-26 09:21:18;NORTE;1;0;1;1
2019-09-26 09:21:19;NORTE;1;0;1;1
2019-09-26 09:22:26;NORTE;1;0;1;1
2019-09-26 09:23:09;NORTE;1;0;1;1
2019-09-26 09:24:04;NORTE;1;0;1;1
2019-09-26 09:24:09;NORTE;1;0;1;1
2019-09-26 09:25:08;NORTE;1;0;1;1
2019-09-26 09:26:22;NORTE;1;0;1;1
2019-09-26 09:27:10;NORTE;1;0;1;1
2019-09-26 09:27:55;NORTE;1;0;1;1
2019-09-26 09:28:45;NORTE;1;0;1;1
2019-09-26 09:28:58;NORTE;1;0;1;1
2019-09-26 09:29:14;NORTE;1;0;1;1
2019-09-26 09:30:21;NORTE;1;0;1;1
2019-09-26 09:30:57;NORTE;1;0;1;1
2019-09-26 09:33:07;NORTE;1;0;1;1
2019-09-26 09:34:50;NORTE;1;0;1;1
2019-09-26 09:35:27;NORTE;1;0;1;1
2019-09-26 09:36:34;NORTE;1;0;1;1
2019-09-26 09:36:58;NORTE;1;0;1;1
2019-09-26 09:37:22;NORTE;1;0;1;1
2019-09-26 09:39:11;NORTE;1;0;1;1
2019-09-26 09:39:29;NORTE;1;0;1;1
2019-09-26 09:41:03;NORTE;1;0;1;1
2019-09-26 09:41:55;NORTE;1;0;1;1
2019-09-26 09:42:06;NORTE;1;0;1;1
2019-09-26 09:43:30;NORTE;1;0;1;1
2019-09-26 09:44:29;NORTE;1;0;1;1
2019-09-26 09:46:16;NORTE;1;0;1;1
2019-09-26 09:46:27;NORTE;1;0;1;1
2019-09-26 09:47:18;NORTE;1;0;1;1
2019-09-26 09:47:24;NORTE;1;0;1;1
2019-09-26 09:48:22;NORTE;1;0;1;1
2019-09-26 09:48:31;NORTE;1;0;1;1
2019-09-26 09:48:55;NORTE;1;0;1;1
2019-09-26 09:49:32;NORTE;1;0;1;1
2019-09-26 09:51:10;NORTE;1;0;1;1
2019-09-26 09:51:14;NORTE;1;0;1;1
2019-09-26 09:51:33;NORTE;1;0;1;1
2019-09-26 09:52:15;NORTE;1;0;1;1
2019-09-26 09:53:04;NORTE;1;0;1;1
2019-09-26 09:53:20;NORTE;1;0;1;1
2019-09-26 09:53:39;NORTE;1;0;1;1
2019-09-26 09:54:56;NORTE;1;0;1;1
2019-09-26 09:55:26;NORTE;1;0;1;1
2019-09-26 09:56:38;NORTE;1;0;1;1
2019-09-26 09:56:53;NORTE;1;0;1;1
2019-09-26 09:56:57;NORTE;1;0;1;1
2019-09-26 09:58:07;NORTE;1;0;1;1
2019-09-26 09:58:14;NORTE;1;0;1;1
2019-09-26 09:58:35;NORTE;1;0;1;1
2019-09-26 09:59:27;NORTE;1;0;1;1
2019-09-26 10:00:00;NORTE;31;0;31;1
2019-09-26 10:30:00;NORTE;40;0;40;1
2019-09-26 11:00:00;NORTE;30;0;30;1
2019-09-26 11:30:00;NORTE;31;0;31;1
2019-09-26 12:00:00;NORTE;22;0;22;1
2019-09-26 12:30:00;NORTE;40;0;40;1
2019-09-26 13:00:00;NORTE;39;0;39;1
2019-09-26 13:30:00;NORTE;31;0;31;1
2019-09-26 14:00:00;NORTE;41;0;41;1
2019-09-26 14:30:00;NORTE;48;0;48;1
2019-09-26 15:00:00;NORTE;33;0;33;1
2019-09-26 15:30:00;NORTE;20;0;20;1
2019-09-26 16:00:00;NORTE;21;0;21;1
2019-09-26 16:30:00;NORTE;31;0;31;1
2019-09-26 17:00:00;NORTE;27;0;27;1
2019-09-26 17:30:00;NORTE;36;0;36;1
2019-09-26 18:00:00;NORTE;35;0;35;1
2019-09-26 18:30:00;NORTE;30;0;30;1
2019-09-26 19:00:00;NORTE;36;0;36;1
2019-09-26 19:30:00;NORTE;34;0;34;1
2019-09-26 20:00:00;NORTE;35;0;35;1
2019-09-26 20:30:00;NORTE;29;0;29;1
2019-09-26 21:00:00;NORTE;17;0;17;1
2019-09-26 21:30:00;NORTE;17;0;17;1
2019-09-26 22:00:00;NORTE;17;0;17;1
2019-09-26 22:30:00;NORTE;7;0;7;1
2019-09-26 23:00:00;NORTE;2;0;2;1
2019-09-26 23:30:00;NORTE;1;0;1;1
2019-09-27 00:00:00;NORTE;2;0;2;1
2019-09-27 00:30:00;NORTE;1;0;1;1
2019-09-27 01:00:00;NORTE;1;0;1;1
2019-09-27 01:30:00;NORTE;2;0;2;1
2019-09-27 02:00:00;NORTE;2;0;2;1
2019-09-27 02:30:00;NORTE;7;0;7;1
2019-09-27 03:00:00;NORTE;5;0;5;1
2019-09-27 03:30:00;NORTE;6;0;6;1
2019-09-27 04:00:00;NORTE;17;0;17;1
2019-09-27 04:30:00;NORTE;10;0;10;1
2019-09-27 05:00:00;NORTE;27;0;27;1
2019-09-27 05:30:00;NORTE;44;0;44;1
2019-09-27 06:00:00;NORTE;23;0;23;1
2019-09-27 06:30:00;NORTE;25;0;25;1
2019-09-27 07:00:00;NORTE;40;0;40;1
2019-09-27 07:30:00;NORTE;32;0;32;1
2019-09-27 08:00:00;NORTE;34;0;34;1
2019-09-27 08:30:00;NORTE;45;0;45;1
2019-09-27 09:00:00;NORTE;27;0;27;1
2019-09-27 09:30:00;NORTE;39;0;39;1
2019-09-27 10:00:00;NORTE;39;0;39;1
2019-09-27 10:30:00;NORTE;30;0;30;1
2019-09-27 11:00:00;NORTE;35;0;35;1
2019-09-27 11:30:00;NORTE;30;0;30;1
2019-09-27 12:00:00;NORTE;29;0;29;1
2019-09-27 12:30:00;NORTE;33;0;33;1
2019-09-27 13:00:00;NORTE;39;0;39;1
2019-09-27 13:30:00;NORTE;37;0;37;1
2019-09-27 14:00:00;NORTE;42;0;42;1
2019-09-27 14:30:00;CONFLICTIVA;4;34;38;2
2019-09-27 15:00:00;SUR;0;33;33;1
2019-09-27 15:30:00;SUR;0;30;30;1
2019-09-27 16:00:00;SUR;0;20;20;1
2019-09-27 16:30:00;SUR;0;39;39;1
2019-09-27 17:00:00;SUR;0;27;27;1
2019-09-27 17:30:00;SUR;0;28;28;1
2019-09-27 18:00:00;SUR;0;36;36;1
2019-09-27 18:30:00;CONFLICTIVA;20;7;27;2
2019-09-27 19:00:00;NORTE;31;0;31;1
2019-09-27 19:30:00;NORTE;34;0;34;1
2019-09-27 20:00:00;NORTE;30;0;30;1
2019-09-27 20:30:00;NORTE;26;0;26;1
2019-09-27 21:00:00;NORTE;17;0;17;1
2019-09-27 21:30:00;NORTE;19;0;19;1
2019-09-27 22:00:00;NORTE;21;0;21;1
2019-09-27 22:30:00;NORTE;4;0;4;1
2019-09-27 23:00:00;NORTE;1;0;1;1
2019-09-27 23:30:00;NORTE;1;0;1;1
2019-09-28 00:00:00;NORTE;2;0;2;1
2019-09-28 01:00:00;NORTE;1;0;1;1
2019-09-28 02:00:00;NORTE;7;0;7;1
2019-09-28 02:30:00;NORTE;7;0;7;1
2019-09-28 03:00:00;NORTE;4;0;4;1
2019-09-28 03:30:00;NORTE;5;0;5;1
2019-09-28 04:00:00;NORTE;12;0;12;1
2019-09-28 04:30:00;NORTE;9;0;9;1
2019-09-28 05:00:00;NORTE;26;0;26;1
2019-09-28 05:30:00;NORTE;32;0;32;1
2019-09-28 06:00:00;NORTE;23;0;23;1
2019-09-28 06:30:00;NORTE;25;0;25;1
2019-09-28 07:00:00;NORTE;39;0;39;1
2019-09-28 07:30:00;NORTE;32;0;32;1
2019-09-28 08:00:00;NORTE;37;0;37;1
2019-09-28 08:30:00;NORTE;42;0;42;1
2019-09-28 09:00:00;NORTE;31;0;31;1
2019-09-28 09:30:00;NORTE;32;0;32;1
2019-09-28 10:00:00;NORTE;34;0;34;1
2019-09-28 10:30:00;NORTE;41;0;41;1
2019-09-28 11:00:00;NORTE;31;0;31;1
2019-09-28 11:30:00;NORTE;28;1;29;1
2019-09-28 12:00:00;NORTE;26;0;26;1
2019-09-28 12:30:00;NORTE;33;0;33;1
2019-09-28 13:00:00;NORTE;36;0;36;1
2019-09-28 13:30:00;NORTE;34;0;34;1
2019-09-28 14:00:00;NORTE;35;0;35;1
2019-09-28 14:30:00;NORTE;29;0;29;1
2019-09-28 15:00:00;NORTE;21;0;21;1
2019-09-28 15:30:00;NORTE;26;0;26;1
2019-09-28 16:00:00;NORTE;23;0;23;1
2019-09-28 16:30:00;NORTE;23;0;23;1
2019-09-28 17:00:00;NORTE;20;0;20;1
2019-09-28 17:30:00;NORTE;23;0;23;1
2019-09-28 18:00:00;NORTE;34;0;34;1
2019-09-28 18:30:00;NORTE;22;0;22;1
2019-09-28 19:00:00;NORTE;33;0;33;1
2019-09-28 19:30:00;NORTE;22;0;22;1
2019-09-28 20:00:00;NORTE;20;0;20;1
2019-09-28 20:30:00;NORTE;21;1;22;1
2019-09-28 21:00:00;NORTE;15;1;16;1
2019-09-28 21:30:00;NORTE;14;0;14;1
2019-09-28 22:00:00;NORTE;16;0;16;1
2019-09-28 22:30:00;NORTE;8;0;8;1
2019-09-28 23:00:00;NORTE;1;0;1;1
2019-09-28 23:30:00;NORTE;1;0;1;1
2019-09-29 00:00:00;NORTE;2;0;2;1
2019-09-29 01:00:00;NORTE;5;0;5;1
2019-09-29 01:30:00;NORTE;1;0;1;1
2019-09-29 02:00:00;NORTE;2;0;2;1
2019-09-29 02:30:00;NORTE;4;0;4;1
2019-09-29 03:00:00;NORTE;3;0;3;1
2019-09-29 03:30:00;NORTE;9;0;9;1
2019-09-29 04:00:00;NORTE;8;0;8;1
2019-09-29 04:30:00;NORTE;15;0;15;1
2019-09-29 05:00:00;NORTE;21;0;21;1
2019-09-29 05:30:00;NORTE;29;0;29;1
2019-09-29 06:00:00;NORTE;20;0;20;1
2019-09-29 06:30:00;NORTE;25;0;25;1
2019-09-29 07:00:00;NORTE;36;0;36;1
2019-09-29 07:30:00;NORTE;35;0;35;1
2019-09-29 08:00:00;NORTE;32;0;32;1
2019-09-29 08:30:00;NORTE;43;0;43;1
2019-09-29 09:00:00;NORTE;25;0;25;1
2019-09-29 09:30:00;NORTE;36;0;36;1
2019-09-29 10:00:00;NORTE;29;0;29;1
2019-09-29 10:30:00;NORTE;32;0;32;1
2019-09-29 11:00:00;NORTE;34;0;34;1
2019-09-29 11:30:00;NORTE;23;0;23;1
2019-09-29 12:00:00;NORTE;32;0;32;1
2019-09-29 12:30:00;NORTE;37;0;37;1
2019-09-29 13:00:00;NORTE;40;0;40;1
2019-09-29 13:30:00;NORTE;35;0;35;1
2019-09-29 14:00:00;NORTE;40;0;40;1
2019-09-29 14:30:00;NORTE;40;0;40;1
2019-09-29 15:00:00;NORTE;35;0;35;1
2019-09-29 15:30:00;NORTE;18;0;18;1
2019-09-29 16:00:00;NORTE;25;0;25;1
2019-09-29 16:30:00;NORTE;33;0;33;1
2019-09-29 17:00:00;NORTE;30;0;30;1
2019-09-29 17:30:00;NORTE;27;0;27;1
2019-09-29 18:00:00;NORTE;36;0;36;1
2019-09-29 18:30:00;NORTE;27;0;27;1
2019-09-29 19:00:00;NORTE;32;0;32;1
2019-09-29 19:30:00;NORTE;29;0;29;1
2019-09-29 20:00:00;NORTE;35;0;35;1
2019-09-29 20:30:00;NORTE;31;0;31;1
2019-09-29 21:00:00;NORTE;16;0;16;1
2019-09-29 21:30:00;NORTE;20;0;20;1
2019-09-29 22:00:00;NORTE;17;0;17;1
2019-09-29 22:30:00;NORTE;9;0;9;1
2019-09-29 23:00:00;NORTE;2;0;2;1
2019-09-29 23:30:00;NORTE;2;0;2;1
2019-09-30 00:00:00;NORTE;2;0;2;1
2019-09-30 00:30:00;NORTE;2;0;2;1
2019-09-30 01:00:00;NORTE;6;0;6;1
2019-09-30 02:00:00;NORTE;7;0;7;1
2019-09-30 02:30:00;NORTE;4;0;4;1
2019-09-30 03:00:00;NORTE;5;0;5;1
2019-09-30 03:30:00;NORTE;7;0;7;1
2019-09-30 04:00:00;NORTE;8;0;8;1
2019-09-30 04:30:00;NORTE;13;0;13;1
2019-09-30 05:00:00;NORTE;26;0;26;1
2019-09-30 05:30:00;NORTE;41;0;41;1
2019-09-30 06:00:00;NORTE;28;0;28;1
2019-09-30 06:30:00;NORTE;28;0;28;1
2019-09-30 07:00:00;NORTE;43;0;43;1
2019-09-30 07:30:00;NORTE;32;0;32;1
2019-09-30 08:00:00;NORTE;43;1;44;1
2019-09-30 08:30:00;NORTE;42;0;42;1
2019-09-30 09:00:00;NORTE;33;0;33;1
2019-09-30 09:30:00;NORTE;31;0;31;1
2019-09-30 10:00:00;NORTE;38;0;38;1
2019-09-30 10:30:00;NORTE;40;0;40;1
2019-09-30 11:00:00;NORTE;34;0;34;1
2019-09-30 11:30:00;NORTE;32;0;32;1
2019-09-30 12:00:00;NORTE;28;0;28;1
2019-09-30 12:30:00;NORTE;34;0;34;1
2019-09-30 13:00:00;NORTE;46;0;46;1
2019-09-30 13:30:00;NORTE;33;0;33;1
2019-09-30 14:00:00;NORTE;42;0;42;1
2019-09-30 14:30:00;NORTE;36;0;36;1
2019-09-30 15:00:00;NORTE;31;0;31;1
2019-09-30 15:30:00;NORTE;28;0;28;1
2019-09-30 16:00:00;NORTE;26;0;26;1
2019-09-30 16:30:00;NORTE;44;0;44;1
2019-09-30 17:00:00;NORTE;33;0;33;1
2019-09-30 17:30:00;NORTE;29;0;29;1
2019-09-30 18:00:00;NORTE;42;0;42;1
2019-09-30 18:30:00;NORTE;31;0;31;1
2019-09-30 19:00:00;NORTE;26;0;26;1
2019-09-30 19:30:00;NORTE;33;0;33;1
2019-09-30 20:00:00;NORTE;30;0;30;1
2019-09-30 20:30:00;NORTE;29;0;29;1
2019-09-30 21:00:00;NORTE;18;0;18;1
2019-09-30 21:30:00;NORTE;14;0;14;1
2019-09-30 22:00:00;NORTE;16;0;16;1
2019-09-30 22:30:00;NORTE;5;0;5;1
2019-09-30 23:00:00;NORTE;2;0;2;1
2019-10-01 00:00:00;NORTE;1;0;1;1
2019-10-01 01:00:00;NORTE;3;0;3;1
2019-10-01 02:00:00;NORTE;6;0;6;1
2019-10-01 02:30:00;NORTE;6;0;6;1
2019-10-01 03:00:00;NORTE;2;0;2;1
2019-10-01 03:30:00;NORTE;10;0;10;1
2019-10-01 04:00:00;NORTE;12;0;12;1
2019-10-01 04:30:00;NORTE;15;0;15;1
2019-10-01 05:00:00;NORTE;24;0;24;1
2019-10-01 05:30:00;NORTE;42;0;42;1
2019-10-01 06:00:00;NORTE;23;0;23;1
2019-10-01 06:30:00;NORTE;23;0;23;1
2019-10-01 07:00:00;NORTE;34;0;34;1
2019-10-01 07:30:00;NORTE;28;0;28;1
2019-10-01 08:00:00;NORTE;43;0;43;1
2019-10-01 08:30:00;NORTE;41;0;41;1
2019-10-01 09:00:00;NORTE;23;0;23;1
2019-10-01 09:30:00;NORTE;33;0;33;1
2019-10-01 10:00:00;NORTE;45;0;45;1
2019-10-01 10:30:00;NORTE;37;0;37;1
2019-10-01 11:00:00;NORTE;31;0;31;1
2019-10-01 11:30:00;NORTE;33;0;33;1
2019-10-01 12:00:00;NORTE;26;0;26;1
2019-10-01 12:30:00;NORTE;35;0;35;1
2019-10-01 13:00:00;NORTE;39;0;39;1
2019-10-01 13:30:00;NORTE;27;0;27;1
2019-10-01 14:00:00;NORTE;40;0;40;1
2019-10-01 14:30:00;NORTE;30;0;30;1
2019-10-01 15:00:00;NORTE;38;0;38;1
2019-10-01 15:30:00;NORTE;20;0;20;1
2019-10-01 16:00:00;NORTE;21;0;21;1
2019-10-01 16:30:00;NORTE;39;0;39;1
2019-10-01 17:00:00;NORTE;25;0;25;1
2019-10-01 17:30:00;NORTE;30;0;30;1
2019-10-01 18:00:00;NORTE;35;0;35;1
2019-10-01 18:30:00;NORTE;35;0;35;1
2019-10-01 19:00:00;NORTE;29;0;29;1
2019-10-01 19:30:00;NORTE;32;0;32;1
2019-10-01 20:00:00;NORTE;34;0;34;1
2019-10-01 20:30:00;NORTE;36;0;36;1
2019-10-01 21:00:00;NORTE;16;0;16;1
2019-10-01 21:30:00;NORTE;19;0;19;1
2019-10-01 22:00:00;NORTE;15;0;15;1
2019-10-01 22:30:00;NORTE;5;0;5;1
2019-10-01 23:00:00;NORTE;5;0;5;1
2019-10-01 23:30:00;NORTE;1;0;1;1
2019-10-02 00:00:00;NORTE;1;0;1;1
2019-10-02 00:30:00;NORTE;1;0;1;1
2019-10-02 01:30:00;NORTE;4;0;4;1
2019-10-02 02:00:00;NORTE;1;0;1;1
2019-10-02 02:30:00;NORTE;5;0;5;1
2019-10-02 03:00:00;NORTE;4;0;4;1
2019-10-02 03:30:00;NORTE;8;0;8;1
2019-10-02 04:00:00;NORTE;12;0;12;1
2019-10-02 04:30:00;NORTE;13;0;13;1
2019-10-02 05:00:00;NORTE;24;0;24;1
2019-10-02 05:30:00;NORTE;48;0;48;1
2019-10-02 06:00:00;NORTE;22;0;22;1
2019-10-02 06:30:00;NORTE;26;0;26;1
2019-10-02 07:00:00;NORTE;35;0;35;1
2019-10-02 07:30:00;NORTE;25;0;25;1
2019-10-02 08:00:00;NORTE;38;0;38;1
2019-10-02 08:30:00;NORTE;43;0;43;1
2019-10-02 09:00:00;NORTE;24;0;24;1
2019-10-02 09:30:00;NORTE;35;0;35;1
2019-10-02 10:00:00;NORTE;40;0;40;1
2019-10-02 10:30:00;NORTE;35;0;35;1
2019-10-02 11:00:00;NORTE;30;0;30;1
2019-10-02 11:30:00;NORTE;34;0;34;1
2019-10-02 12:00:00;NORTE;24;0;24;1
2019-10-02 12:30:00;NORTE;32;0;32;1
2019-10-02 13:00:00;NORTE;46;0;46;1
2019-10-02 13:30:00;NORTE;30;0;30;1
2019-10-02 14:00:00;NORTE;38;0;38;1
2019-10-02 14:30:00;NORTE;34;0;34;1
2019-10-02 15:00:00;NORTE;34;0;34;1
2019-10-02 15:30:00;NORTE;28;0;28;1
2019-10-02 16:00:00;NORTE;23;0;23;1
2019-10-02 16:30:00;NORTE;35;0;35;1
2019-10-02 17:00:00;NORTE;25;0;25;1
2019-10-02 17:30:00;NORTE;29;0;29;1
2019-10-02 18:00:00;NORTE;40;0;40;1
2019-10-02 18:30:00;NORTE;34;0;34;1
2019-10-02 19:00:00;NORTE;31;0;31;1
2019-10-02 19:30:00;NORTE;33;0;33;1
2019-10-02 20:00:00;NORTE;39;0;39;1
2019-10-02 20:30:00;NORTE;26;0;26;1
2019-10-02 21:00:00;NORTE;19;0;19;1
2019-10-02 21:30:00;NORTE;16;0;16;1
2019-10-02 22:00:00;NORTE;10;0;10;1
2019-10-02 22:30:00;NORTE;2;0;2;1
2019-10-02 23:00:00;NORTE;1;0;1;1
2019-10-03 00:00:00;NORTE;2;0;2;1
2019-10-03 01:00:00;NORTE;1;0;1;1
2019-10-03 01:30:00;NORTE;1;0;1;1
2019-10-03 02:00:00;NORTE;3;0;3;1
2019-10-03 02:30:00;NORTE;6;0;6;1
2019-10-03 03:00:00;NORTE;4;0;4;1
2019-10-03 03:30:00;NORTE;9;0;9;1
2019-10-03 04:00:00;NORTE;11;0;11;1
2019-10-03 04:30:00;NORTE;14;0;14;1
2019-10-03 05:00:00;NORTE;21;0;21;1
2019-10-03 05:30:00;NORTE;43;0;43;1
2019-10-03 06:00:00;NORTE;24;0;24;1
2019-10-03 06:30:00;NORTE;31;0;31;1
2019-10-03 07:00:00;NORTE;36;0;36;1
2019-10-03 07:30:00;NORTE;28;1;29;1
2019-10-03 08:00:00;NORTE;34;0;34;1
2019-10-03 08:30:00;NORTE;38;0;38;1
2019-10-03 09:00:00;NORTE;32;0;32;1
2019-10-03 09:30:00;NORTE;38;0;38;1
2019-10-03 10:00:00;NORTE;34;0;34;1
2019-10-03 10:30:00;NORTE;35;0;35;1
2019-10-03 11:00:00;NORTE;35;0;35;1
2019-10-03 11:30:00;NORTE;29;0;29;1
2019-10-03 12:00:00;NORTE;29;1;30;1
2019-10-03 12:30:00;NORTE;35;0;35;1
2019-10-03 13:00:00;NORTE;39;0;39;1
2019-10-03 13:30:00;NORTE;37;0;37;1
2019-10-03 14:00:00;NORTE;41;0;41;1
2019-10-03 14:30:00;NORTE;32;0;32;1
2019-10-03 15:00:00;NORTE;36;0;36;1
2019-10-03 15:30:00;NORTE;24;0;24;1
2019-10-03 16:00:00;NORTE;20;0;20;1
2019-10-03 16:30:00;NORTE;35;0;35;1
2019-10-03 17:00:00;NORTE;24;0;24;1
2019-10-03 17:30:00;NORTE;33;0;33;1
2019-10-03 18:00:00;NORTE;38;0;38;1
2019-10-03 18:30:00;NORTE;32;0;32;1
2019-10-03 19:00:00;NORTE;36;0;36;1
2019-10-03 19:30:00;NORTE;33;0;33;1
2019-10-03 20:00:00;NORTE;31;0;31;1
2019-10-03 20:30:00;NORTE;27;0;27;1
2019-10-03 21:00:00;NORTE;17;0;17;1
2019-10-03 21:30:00;NORTE;16;0;16;1
2019-10-03 22:00:00;NORTE;13;0;13;1
2019-10-03 22:30:00;NORTE;4;0;4;1
2019-10-03 23:00:00;NORTE;2;0;2;1
2019-10-04 01:00:00;NORTE;4;0;4;1
2019-10-04 01:30:00;NORTE;1;0;1;1
2019-10-04 02:00:00;NORTE;3;0;3;1
2019-10-04 02:30:00;NORTE;6;0;6;1
2019-10-04 03:00:00;NORTE;5;0;5;1
2019-10-04 03:30:00;NORTE;11;0;11;1
2019-10-04 04:00:00;NORTE;12;0;12;1
2019-10-04 04:30:00;NORTE;11;0;11;1
2019-10-04 05:00:00;NORTE;26;0;26;1
2019-10-04 05:30:00;NORTE;35;0;35;1
2019-10-04 06:00:00;NORTE;26;0;26;1
2019-10-04 06:30:00;NORTE;24;0;24;1
2019-10-04 07:00:00;NORTE;41;0;41;1
2019-10-04 07:30:00;NORTE;28;0;28;1
2019-10-04 08:00:00;NORTE;43;0;43;1
2019-10-04 08:30:00;NORTE;39;0;39;1
2019-10-04 09:00:00;NORTE;25;0;25;1
2019-10-04 09:30:00;NORTE;38;0;38;1
2019-10-04 10:00:00;NORTE;40;0;40;1
2019-10-04 10:30:00;NORTE;26;0;26;1
2019-10-04 11:00:00;NORTE;33;0;33;1
2019-10-04 11:30:00;NORTE;29;0;29;1
2019-10-04 12:00:00;CONFLICTIVA;13;15;28;2
2019-10-04 12:30:00;SUR;0;34;34;1
2019-10-04 13:00:00;SUR;0;43;43;1
2019-10-04 13:30:00;SUR;0;37;37;1
2019-10-04 14:00:00;SUR;0;43;43;1
2019-10-04 14:30:00;SUR;0;38;38;1
2019-10-04 15:00:00;SUR;0;32;32;1
2019-10-04 15:30:00;SUR;0;13;13;1
2019-10-04 16:00:00;SUR;0;21;21;1
2019-10-04 16:30:00;SUR;0;33;33;1
2019-10-04 17:00:00;SUR;0;31;31;1
2019-10-04 17:30:00;SUR;0;31;31;1
2019-10-04 18:00:00;SUR;0;38;38;1
2019-10-04 18:30:00;SUR;0;35;35;1
2019-10-04 19:00:00;SUR;0;29;29;1
2019-10-04 19:30:00;SUR;0;28;28;1
2019-10-04 20:00:00;SUR;0;34;34;1
2019-10-04 20:30:00;SUR;0;31;31;1
2019-10-04 21:00:00;SUR;1;16;17;1
2019-10-04 21:30:00;NORTE;21;0;21;1
2019-10-04 22:00:00;NORTE;13;0;13;1
2019-10-04 22:30:00;NORTE;4;0;4;1
2019-10-04 23:00:00;NORTE;2;0;2;1
2019-10-05 00:00:00;NORTE;1;0;1;1
2019-10-05 01:00:00;NORTE;4;0;4;1
2019-10-05 01:30:00;NORTE;2;0;2;1
2019-10-05 02:00:00;NORTE;2;0;2;1
2019-10-05 02:30:00;NORTE;3;0;3;1
2019-10-05 03:00:00;NORTE;6;0;6;1
2019-10-05 03:30:00;NORTE;6;0;6;1
2019-10-05 04:00:00;NORTE;12;0;12;1
2019-10-05 04:30:00;NORTE;10;0;10;1
2019-10-05 05:00:00;NORTE;25;0;25;1
2019-10-05 05:30:00;NORTE;27;0;27;1
2019-10-05 06:00:00;NORTE;22;0;22;1
2019-10-05 06:30:00;NORTE;24;0;24;1
2019-10-05 07:00:00;NORTE;43;0;43;1
2019-10-05 07:30:00;NORTE;33;0;33;1
2019-10-05 08:00:00;NORTE;36;0;36;1
2019-10-05 08:30:00;NORTE;40;0;40;1
2019-10-05 09:00:00;NORTE;26;0;26;1
2019-10-05 09:30:00;NORTE;30;0;30;1
2019-10-05 10:00:00;NORTE;37;0;37;1
2019-10-05 10:30:00;NORTE;39;0;39;1
2019-10-05 11:00:00;NORTE;26;0;26;1
2019-10-05 11:30:00;NORTE;23;0;23;1
2019-10-05 12:00:00;NORTE;26;0;26;1
2019-10-05 12:30:00;NORTE;38;0;38;1
2019-10-05 13:00:00;NORTE;36;0;36;1
2019-10-05 13:30:00;NORTE;29;0;29;1
2019-10-05 14:00:00;NORTE;38;0;38;1
2019-10-05 14:30:00;NORTE;36;0;36;1
2019-10-05 15:00:00;NORTE;25;0;25;1
2019-10-05 15:30:00;NORTE;25;0;25;1
2019-10-05 16:00:00;NORTE;20;0;20;1
2019-10-05 16:30:00;NORTE;32;0;32;1
2019-10-05 17:00:00;NORTE;18;0;18;1
2019-10-05 17:30:00;NORTE;15;0;15;1
2019-10-05 18:00:00;NORTE;37;0;37;1
2019-10-05 18:30:00;NORTE;22;0;22;1
2019-10-05 19:00:00;NORTE;26;0;26;1
2019-10-05 19:30:00;NORTE;32;0;32;1
2019-10-05 20:00:00;NORTE;15;0;15;1
2019-10-05 20:30:00;NORTE;22;0;22;1
2019-10-05 21:00:00;NORTE;8;0;8;1
2019-10-05 21:30:00;NORTE;14;0;14;1
2019-10-05 22:00:00;NORTE;14;0;14;1
2019-10-05 22:30:00;NORTE;5;0;5;1
2019-10-05 23:00:00;NORTE;3;0;3;1
2019-10-05 23:30:00;NORTE;1;0;1;1
2019-10-06 00:00:00;NORTE;1;0;1;1
2019-10-06 00:30:00;NORTE;1;0;1;1
2019-10-06 01:00:00;NORTE;2;0;2;1
2019-10-06 01:30:00;NORTE;2;0;2;1
2019-10-06 02:00:00;NORTE;1;0;1;1
2019-10-06 02:30:00;NORTE;5;0;5;1
2019-10-06 03:00:00;NORTE;3;0;3;1
2019-10-06 03:30:00;NORTE;7;0;7;1
2019-10-06 04:00:00;NORTE;9;0;9;1
2019-10-06 04:30:00;NORTE;11;0;11;1
2019-10-06 05:00:00;NORTE;20;0;20;1
2019-10-06 05:30:00;NORTE;26;0;26;1
2019-10-06 06:00:00;NORTE;19;0;19;1
2019-10-06 06:30:00;NORTE;25;0;25;1
2019-10-06 07:00:00;NORTE;36;0;36;1
2019-10-06 07:30:00;NORTE;32;0;32;1
